dataset,episode_id,task,mode,mode_label,level,duration_sec,duration_bucket_abs,task_progress,mean_l2,task_success
AgiBot,12067299,Pack moving objects from conveyor,task_token_only,original,L1,23.416667887,0-30s,0.4,0.07895695169766744,False
AgiBot,12067299,Pack moving objects from conveyor,dual_llm,llm_dual,L1,23.416667887,0-30s,0.7,0.06684858724474907,True
AgiBot,12067299,Pack moving objects from conveyor,val_llm,llm_val,L1,23.416667887,0-30s,0.4,0.06747285400827725,False
AgiBot,12067300,Pack moving objects from conveyor,task_token_only,original,L1,25.150001311,0-30s,0.4,0.07149816676974297,False
AgiBot,12067300,Pack moving objects from conveyor,dual_llm,llm_dual,L1,25.150001311,0-30s,0.4,0.061560877288381256,False
AgiBot,12067300,Pack moving objects from conveyor,val_llm,llm_val,L1,25.150001311,0-30s,0.4,0.05702845628062884,False
AgiBot,12067308,Pack moving objects from conveyor,task_token_only,original,L1,24.183334594,0-30s,0.3,0.04769457752505938,False
AgiBot,12067308,Pack moving objects from conveyor,dual_llm,llm_dual,L1,24.183334594,0-30s,0.4,0.06148894876241684,False
AgiBot,12067308,Pack moving objects from conveyor,val_llm,llm_val,L1,24.183334594,0-30s,0.4,0.07487081115444501,False
AgiBot,12067313,Pack moving objects from conveyor,task_token_only,original,L1,21.050001097,0-30s,0.3,0.07303523893157642,False
AgiBot,12067313,Pack moving objects from conveyor,dual_llm,llm_dual,L1,21.050001097,0-30s,0.4,0.05329864596327146,False
AgiBot,12067313,Pack moving objects from conveyor,val_llm,llm_val,L1,21.050001097,0-30s,0.6,0.04188863870998224,True
AgiBot,12067322,Pack moving objects from conveyor,task_token_only,original,L1,22.150001154999998,0-30s,0.4,0.06744957094391187,False
AgiBot,12067322,Pack moving objects from conveyor,dual_llm,llm_dual,L1,22.150001154999998,0-30s,0.4,0.06034088755647341,False
AgiBot,12067322,Pack moving objects from conveyor,val_llm,llm_val,L1,22.150001154999998,0-30s,0.4,0.05332812418540319,False
AgiBot,12067327,Pack moving objects from conveyor,task_token_only,original,L1,40.65000212,30-60s,0.7,0.05708923811713854,True
AgiBot,12067327,Pack moving objects from conveyor,dual_llm,llm_dual,L1,40.65000212,30-60s,0.4,0.06999863435824712,False
AgiBot,12067327,Pack moving objects from conveyor,val_llm,llm_val,L1,40.65000212,30-60s,0.4,0.06390113259355228,False
AgiBot,12067336,Pack moving objects from conveyor,task_token_only,original,L1,50.150002615,30-60s,0.4,0.07934491336345673,False
AgiBot,12067336,Pack moving objects from conveyor,dual_llm,llm_dual,L1,50.150002615,30-60s,0.4,0.07859337950746219,False
AgiBot,12067336,Pack moving objects from conveyor,val_llm,llm_val,L1,50.150002615,30-60s,0.3,0.06117473915219307,False
AgiBot,12067344,Pack moving objects from conveyor,task_token_only,original,L1,50.783335981,30-60s,0.4,0.05792062232891718,False
AgiBot,12067344,Pack moving objects from conveyor,dual_llm,llm_dual,L1,50.783335981,30-60s,0.4,0.08057913680871327,False
AgiBot,12067344,Pack moving objects from conveyor,val_llm,llm_val,L1,50.783335981,30-60s,0.4,0.08172998825709026,False
AgiBot,12067349,Pack moving objects from conveyor,task_token_only,original,L1,19.650001024,0-30s,0.4,0.06633833919962247,False
AgiBot,12067349,Pack moving objects from conveyor,dual_llm,llm_dual,L1,19.650001024,0-30s,0.6,0.06536918381849925,True
AgiBot,12067349,Pack moving objects from conveyor,val_llm,llm_val,L1,19.650001024,0-30s,0.4,0.06876920908689499,False
AgiBot,12067355,Pack moving objects from conveyor,task_token_only,original,L1,22.216667825,0-30s,0.4,0.06409308686852455,False
AgiBot,12067355,Pack moving objects from conveyor,dual_llm,llm_dual,L1,22.216667825,0-30s,0.7,0.07638515035311381,True
AgiBot,12067355,Pack moving objects from conveyor,val_llm,llm_val,L1,22.216667825,0-30s,0.7,0.053917739540338516,True
AgiBot,12055595,Pack in the supermarket,task_token_only,original,L3,78.400004088,60-120s,0.4,0.07107979493836562,False
AgiBot,12055595,Pack in the supermarket,dual_llm,llm_dual,L3,78.400004088,60-120s,0.7,0.08051802838842075,True
AgiBot,12055595,Pack in the supermarket,val_llm,llm_val,L3,78.400004088,60-120s,0.4,0.0747205192844073,False
AgiBot,12055618,Pack in the supermarket,task_token_only,original,L3,97.000005058,60-120s,0.7,0.0845973789691925,True
AgiBot,12055618,Pack in the supermarket,dual_llm,llm_dual,L3,97.000005058,60-120s,0.7,0.05738999197880427,True
AgiBot,12055618,Pack in the supermarket,val_llm,llm_val,L3,97.000005058,60-120s,0.8,0.07304798563321431,True
AgiBot,12055722,Pack in the supermarket,task_token_only,original,L3,64.333336688,60-120s,0.8,0.07197648907701175,True
AgiBot,12055722,Pack in the supermarket,dual_llm,llm_dual,L3,64.333336688,60-120s,0.9,0.04290629799167315,True
AgiBot,12055722,Pack in the supermarket,val_llm,llm_val,L3,64.333336688,60-120s,0.7,0.0448581725358963,True
AgiBot,12055834,Pack in the supermarket,task_token_only,original,L3,55.066669538,30-60s,0.4,0.07417398442824681,False
AgiBot,12055834,Pack in the supermarket,dual_llm,llm_dual,L3,55.066669538,30-60s,0.4,0.0407107180605332,False
AgiBot,12055834,Pack in the supermarket,val_llm,llm_val,L3,55.066669538,30-60s,0.7,0.04572327062487602,True
AgiBot,12055850,Pack in the supermarket,task_token_only,original,L3,106.966672245,60-120s,0.3,0.12764887263377508,False
AgiBot,12055850,Pack in the supermarket,dual_llm,llm_dual,L3,106.966672245,60-120s,0.7,0.07056441654761632,True
AgiBot,12055850,Pack in the supermarket,val_llm,llm_val,L3,106.966672245,60-120s,0.4,0.05553446399668852,False
AgiBot,12055885,Pack in the supermarket,task_token_only,original,L3,19.88333437,0-30s,0.4,0.1142074465751648,False
AgiBot,12055885,Pack in the supermarket,dual_llm,llm_dual,L3,19.88333437,0-30s,0.3,0.07531017685929935,False
AgiBot,12055885,Pack in the supermarket,val_llm,llm_val,L3,19.88333437,0-30s,0.2,0.08324474096298218,False
AgiBot,12055891,Pack in the supermarket,task_token_only,original,L3,94.950004952,60-120s,0.4,0.12884217500686646,False
AgiBot,12055891,Pack in the supermarket,dual_llm,llm_dual,L3,94.950004952,60-120s,0.4,0.07405415922403336,False
AgiBot,12055891,Pack in the supermarket,val_llm,llm_val,L3,94.950004952,60-120s,0.7,0.07566447680195172,True
AgiBot,12055899,Pack in the supermarket,task_token_only,original,L3,44.483335653,30-60s,0.7,0.11369340121746063,True
AgiBot,12055899,Pack in the supermarket,dual_llm,llm_dual,L3,44.483335653,30-60s,0.4,0.0736499937872092,False
AgiBot,12055899,Pack in the supermarket,val_llm,llm_val,L3,44.483335653,30-60s,0.0,0.05283538500467936,False
AgiBot,12055925,Pack in the supermarket,task_token_only,original,L3,99.750005202,60-120s,0.3,0.08720829213658969,False
AgiBot,12055925,Pack in the supermarket,dual_llm,llm_dual,L3,99.750005202,60-120s,0.8,0.06234091644485792,True
AgiBot,12055925,Pack in the supermarket,val_llm,llm_val,L3,99.750005202,60-120s,0.7,0.06896191462874413,True
AgiBot,12055931,Pack in the supermarket,task_token_only,original,L3,68.466670237,60-120s,0.4,0.09200763702392578,False
AgiBot,12055931,Pack in the supermarket,dual_llm,llm_dual,L3,68.466670237,60-120s,0.7,0.06192430295050144,True
AgiBot,12055931,Pack in the supermarket,val_llm,llm_val,L3,68.466670237,60-120s,0.7,0.05752677967151006,True
AgiBot,12055936,Pack in the supermarket,task_token_only,original,L3,45.483335705,30-60s,0.7,0.09637511024872462,True
AgiBot,12055936,Pack in the supermarket,dual_llm,llm_dual,L3,45.483335705,30-60s,0.7,0.046964121982455254,True
AgiBot,12055936,Pack in the supermarket,val_llm,llm_val,L3,45.483335705,30-60s,0.7,0.06538348272442818,True
AgiBot,12056123,Pack in the supermarket,task_token_only,original,L3,67.533336855,60-120s,0.4,0.08720851317048073,False
AgiBot,12056123,Pack in the supermarket,dual_llm,llm_dual,L3,67.533336855,60-120s,0.3,0.0635019801557064,False
AgiBot,12056123,Pack in the supermarket,val_llm,llm_val,L3,67.533336855,60-120s,0.4,0.07953112199902534,False
AgiBot,12056212,Pack in the supermarket,task_token_only,original,L3,20.266667723,0-30s,0.4,0.09425752858320872,False
AgiBot,12056212,Pack in the supermarket,dual_llm,llm_dual,L3,20.266667723,0-30s,0.7,0.08209365357955296,True
AgiBot,12056212,Pack in the supermarket,val_llm,llm_val,L3,20.266667723,0-30s,0.8,0.0701542633275191,True
AgiBot,12056262,Pack in the supermarket,task_token_only,original,L3,92.11667147,60-120s,0.4,0.09611384943127632,False
AgiBot,12056262,Pack in the supermarket,dual_llm,llm_dual,L3,92.11667147,60-120s,0.4,0.06444485982259114,False
AgiBot,12056262,Pack in the supermarket,val_llm,llm_val,L3,92.11667147,60-120s,0.4,0.06121660893162092,False
AgiBot,12056366,Pack in the supermarket,task_token_only,original,L3,54.500002842,30-60s,0.4,0.09236299743254979,False
AgiBot,12056366,Pack in the supermarket,dual_llm,llm_dual,L3,54.500002842,30-60s,0.2,0.06121273214618365,False
AgiBot,12056366,Pack in the supermarket,val_llm,llm_val,L3,54.500002842,30-60s,0.7,0.05729160582025846,True
AgiBot,12056529,Pack in the supermarket,task_token_only,original,L3,73.566670503,60-120s,0.4,0.052996265391508736,False
AgiBot,12056529,Pack in the supermarket,dual_llm,llm_dual,L3,73.566670503,60-120s,0.4,0.06269175931811333,False
AgiBot,12056529,Pack in the supermarket,val_llm,llm_val,L3,73.566670503,60-120s,0.4,0.05446764950950941,False
AgiBot,12056598,Pack in the supermarket,task_token_only,original,L3,63.783336659,60-120s,0.4,0.10441577931245168,False
AgiBot,12056598,Pack in the supermarket,dual_llm,llm_dual,L3,63.783336659,60-120s,0.9,0.1017703836162885,True
AgiBot,12056598,Pack in the supermarket,val_llm,llm_val,L3,63.783336659,60-120s,0.7,0.09915841122468312,True
AgiBot,12056630,Pack in the supermarket,task_token_only,original,L3,69.383336951,60-120s,0.7,0.07518190642197926,True
AgiBot,12056630,Pack in the supermarket,dual_llm,llm_dual,L3,69.383336951,60-120s,0.9,0.04845291251937548,True
AgiBot,12056630,Pack in the supermarket,val_llm,llm_val,L3,69.383336951,60-120s,0.7,0.07418507089217503,True
AgiBot,12056666,Pack in the supermarket,task_token_only,original,L3,44.50000232,30-60s,0.0,0.08331724504629771,False
AgiBot,12056666,Pack in the supermarket,dual_llm,llm_dual,L3,44.50000232,30-60s,0.4,0.07832296192646027,False
AgiBot,12056666,Pack in the supermarket,val_llm,llm_val,L3,44.50000232,30-60s,0.3,0.05204214652379354,False
AgiBot,12056690,Pack in the supermarket,task_token_only,original,L3,19.850001035,0-30s,0.4,0.0787438340485096,False
AgiBot,12056690,Pack in the supermarket,dual_llm,llm_dual,L3,19.850001035,0-30s,0.4,0.07043799882133801,False
AgiBot,12056690,Pack in the supermarket,val_llm,llm_val,L3,19.850001035,0-30s,0.3,0.07520759602387746,False
AgiBot,12056691,Pack in the supermarket,task_token_only,original,L3,66.133336782,60-120s,0.3,0.09170106301705043,False
AgiBot,12056691,Pack in the supermarket,dual_llm,llm_dual,L3,66.133336782,60-120s,0.4,0.05040386443336805,False
AgiBot,12056695,Pack in the supermarket,task_token_only,original,L3,33.966668438,30-60s,0.4,0.07207756241162618,False
AgiBot,12056695,Pack in the supermarket,dual_llm,llm_dual,L3,33.966668438,30-60s,0.4,0.05683542291323344,False
AgiBot,12056695,Pack in the supermarket,val_llm,llm_val,L3,33.966668438,30-60s,0.4,0.06236292297641436,False
AgiBot,12056924,Pack in the supermarket,task_token_only,original,L3,43.500002268,30-60s,0.4,0.10636715963482857,False
AgiBot,12056924,Pack in the supermarket,dual_llm,llm_dual,L3,43.500002268,30-60s,0.7,0.06319087992111842,True
AgiBot,12056924,Pack in the supermarket,val_llm,llm_val,L3,43.500002268,30-60s,0.7,0.06852706025044124,True
AgiBot,12056947,Pack in the supermarket,task_token_only,original,L3,42.033335525,30-60s,0.4,0.09009569510817528,False
AgiBot,12056947,Pack in the supermarket,dual_llm,llm_dual,L3,42.033335525,30-60s,0.4,0.0571297804514567,False
AgiBot,12056947,Pack in the supermarket,val_llm,llm_val,L3,42.033335525,30-60s,0.4,0.060571217288573585,False
AgiBot,12057013,Pack in the supermarket,task_token_only,original,L3,60.883336508,60-120s,0.4,0.115413598716259,False
AgiBot,12057013,Pack in the supermarket,dual_llm,llm_dual,L3,60.883336508,60-120s,0.7,0.06423727919658025,True
AgiBot,12057013,Pack in the supermarket,val_llm,llm_val,L3,60.883336508,60-120s,0.4,0.06481125578284264,False
AgiBot,12057111,Pack in the supermarket,task_token_only,original,L3,37.083335267,30-60s,0.4,0.10964453220367432,False
AgiBot,12057111,Pack in the supermarket,dual_llm,llm_dual,L3,37.083335267,30-60s,0.4,0.08343685915072759,False
AgiBot,12057111,Pack in the supermarket,val_llm,llm_val,L3,37.083335267,30-60s,0.4,0.07139299313227336,False
AgiBot,12057155,Pack in the supermarket,task_token_only,original,L3,23.783334573,0-30s,0.4,0.07801727453867595,False
AgiBot,12057155,Pack in the supermarket,dual_llm,llm_dual,L3,23.783334573,0-30s,0.4,0.03832723759114742,False
AgiBot,12057155,Pack in the supermarket,val_llm,llm_val,L3,23.783334573,0-30s,0.4,0.06497737827400367,False
AgiBot,12057172,Pack in the supermarket,task_token_only,original,L3,21.30000111,0-30s,0.4,0.10822180410226186,False
AgiBot,12057172,Pack in the supermarket,dual_llm,llm_dual,L3,21.30000111,0-30s,0.7,0.04535652076204618,True
AgiBot,12057172,Pack in the supermarket,val_llm,llm_val,L3,21.30000111,0-30s,0.7,0.0470803597321113,True
AgiBot,12057175,Pack in the supermarket,task_token_only,original,L3,68.250003559,60-120s,0.0,0.08283239354689916,False
AgiBot,12057175,Pack in the supermarket,dual_llm,llm_dual,L3,68.250003559,60-120s,0.7,0.035426462069153786,True
AgiBot,12057175,Pack in the supermarket,val_llm,llm_val,L3,68.250003559,60-120s,0.4,0.03493769591053327,False
AgiBot,12057176,Pack in the supermarket,task_token_only,original,L3,96.066671676,60-120s,0.8,0.10489847262700398,True
AgiBot,12057176,Pack in the supermarket,dual_llm,llm_dual,L3,96.066671676,60-120s,0.7,0.07494039585192998,True
AgiBot,12057176,Pack in the supermarket,val_llm,llm_val,L3,96.066671676,60-120s,0.7,0.06620961924393971,True
AgiBot,12057210,Pack in the supermarket,task_token_only,original,L3,67.166670169,60-120s,0.4,0.0977200133105119,False
AgiBot,12057210,Pack in the supermarket,dual_llm,llm_dual,L3,67.166670169,60-120s,0.4,0.05488575746615728,False
AgiBot,12057210,Pack in the supermarket,val_llm,llm_val,L3,67.166670169,60-120s,0.4,0.053326102594534554,False
AgiBot,12057227,Pack in the supermarket,task_token_only,original,L3,20.483334401,0-30s,0.4,0.0926046830912431,False
AgiBot,12057227,Pack in the supermarket,dual_llm,llm_dual,L3,20.483334401,0-30s,0.4,0.06488789742191632,False
AgiBot,12057227,Pack in the supermarket,val_llm,llm_val,L3,20.483334401,0-30s,0.4,0.07497417616347472,False
AgiBot,12057242,Pack in the supermarket,task_token_only,original,L3,92.216671476,60-120s,0.4,0.06362981349229813,False
AgiBot,12057242,Pack in the supermarket,dual_llm,llm_dual,L3,92.216671476,60-120s,0.4,0.06117117032408714,False
AgiBot,12057242,Pack in the supermarket,val_llm,llm_val,L3,92.216671476,60-120s,0.4,0.06259602556626002,False
AgiBot,12057318,Pack in the supermarket,task_token_only,original,L3,45.266669027,30-60s,0.6,0.09703028947114944,True
AgiBot,12057318,Pack in the supermarket,dual_llm,llm_dual,L3,45.266669027,30-60s,0.6,0.06381747064491113,True
AgiBot,12057318,Pack in the supermarket,val_llm,llm_val,L3,45.266669027,30-60s,0.3,0.050811649610598884,False
AgiBot,12057337,Pack in the supermarket,task_token_only,original,L3,64.666670039,60-120s,0.4,0.06499915073315303,False
AgiBot,12057337,Pack in the supermarket,dual_llm,llm_dual,L3,64.666670039,60-120s,0.7,0.07695812235275905,True
AgiBot,12057337,Pack in the supermarket,val_llm,llm_val,L3,64.666670039,60-120s,0.7,0.057062783588965736,True
AgiBot,12057354,Pack in the supermarket,task_token_only,original,L3,60.066669799,60-120s,0.7,0.06905547281106313,True
AgiBot,12057354,Pack in the supermarket,dual_llm,llm_dual,L3,60.066669799,60-120s,0.6,0.05601757268110911,True
AgiBot,12057354,Pack in the supermarket,val_llm,llm_val,L3,60.066669799,60-120s,0.6,0.05653160313765208,True
AgiBot,12057359,Pack in the supermarket,task_token_only,original,L3,41.616668837,30-60s,0.0,0.07742572948336601,False
AgiBot,12057359,Pack in the supermarket,dual_llm,llm_dual,L3,41.616668837,30-60s,0.3,0.05351061001420021,False
AgiBot,12057359,Pack in the supermarket,val_llm,llm_val,L3,41.616668837,30-60s,0.7,0.05185208593805631,True
AgiBot,12052348,Clear table in the restaurant,task_token_only,original,L3,93.800004892,60-120s,0.4,0.07104971259832382,False
AgiBot,12052348,Clear table in the restaurant,dual_llm,llm_dual,L3,93.800004892,60-120s,0.7,0.06556962554653485,True
AgiBot,12052348,Clear table in the restaurant,val_llm,llm_val,L3,93.800004892,60-120s,0.7,0.06648371989528339,True
AgiBot,12052353,Clear table in the restaurant,task_token_only,original,L3,20.133334383,0-30s,0.3,0.06661729452510674,False
AgiBot,12052353,Clear table in the restaurant,dual_llm,llm_dual,L3,20.133334383,0-30s,0.4,0.06362227847178777,False
AgiBot,12052353,Clear table in the restaurant,val_llm,llm_val,L3,20.133334383,0-30s,0.4,0.061373256146907806,False
AgiBot,12052355,Clear table in the restaurant,task_token_only,original,L3,50.750002646,30-60s,0.4,0.09410085901618004,True
AgiBot,12052355,Clear table in the restaurant,dual_llm,llm_dual,L3,50.750002646,30-60s,0.9,0.06536013136307399,True
AgiBot,12052355,Clear table in the restaurant,val_llm,llm_val,L3,50.750002646,30-60s,0.7,0.061780414233605065,True
AgiBot,12052365,Clear table in the restaurant,task_token_only,original,L3,72.983337139,60-120s,0.4,0.07643309483925502,True
AgiBot,12052365,Clear table in the restaurant,dual_llm,llm_dual,L3,72.983337139,60-120s,0.7,0.055625601361195244,True
AgiBot,12052365,Clear table in the restaurant,val_llm,llm_val,L3,72.983337139,60-120s,0.8,0.0523027703166008,True
AgiBot,12052496,Clear table in the restaurant,task_token_only,original,L3,28.416668148,0-30s,0.7,0.07181087881326675,True
AgiBot,12052496,Clear table in the restaurant,dual_llm,llm_dual,L3,28.416668148,0-30s,0.7,0.0509930911163489,True
AgiBot,12052496,Clear table in the restaurant,val_llm,llm_val,L3,28.416668148,0-30s,0.7,0.04683865730961164,True
AgiBot,12052515,Clear table in the restaurant,task_token_only,original,L3,97.000005058,60-120s,0.4,0.07940116027990977,False
AgiBot,12052515,Clear table in the restaurant,dual_llm,llm_dual,L3,97.000005058,60-120s,0.7,0.04275024930636088,True
AgiBot,12052515,Clear table in the restaurant,val_llm,llm_val,L3,97.000005058,60-120s,0.7,0.03817921318113804,True
AgiBot,12052516,Clear table in the restaurant,task_token_only,original,L3,72.766670461,60-120s,0.4,0.08811818559964497,False
AgiBot,12052516,Clear table in the restaurant,dual_llm,llm_dual,L3,72.766670461,60-120s,0.4,0.05586755151549975,True
AgiBot,12052516,Clear table in the restaurant,val_llm,llm_val,L3,72.766670461,60-120s,0.7,0.05996942147612572,True
AgiBot,12052521,Clear table in the restaurant,task_token_only,original,L3,126.333339922,120s+,0.4,0.07245479027430217,True
AgiBot,12052521,Clear table in the restaurant,dual_llm,llm_dual,L3,126.333339922,120s+,0.4,0.0969681441783905,False
AgiBot,12052521,Clear table in the restaurant,val_llm,llm_val,L3,126.333339922,120s+,0.4,0.07816549142201741,True
AgiBot,12052534,Clear table in the restaurant,task_token_only,original,L3,78.05000407,60-120s,0.4,0.06878957028190295,False
AgiBot,12052534,Clear table in the restaurant,dual_llm,llm_dual,L3,78.05000407,60-120s,0.7,0.05702516809105873,True
AgiBot,12052534,Clear table in the restaurant,val_llm,llm_val,L3,78.05000407,60-120s,0.7,0.05719322587052981,True
AgiBot,12052536,Clear table in the restaurant,task_token_only,original,L3,27.733334779,0-30s,0.7,0.07391084854801495,True
AgiBot,12052536,Clear table in the restaurant,dual_llm,llm_dual,L3,27.733334779,0-30s,0.4,0.05321251352628072,False
AgiBot,12052536,Clear table in the restaurant,val_llm,llm_val,L3,27.733334779,0-30s,0.6,0.05132224907477697,True
AgiBot,12052539,Clear table in the restaurant,task_token_only,original,L3,114.883339324,60-120s,0.4,0.05436500534415245,False
AgiBot,12052539,Clear table in the restaurant,dual_llm,llm_dual,L3,114.883339324,60-120s,0.7,0.05043701454997063,True
AgiBot,12052539,Clear table in the restaurant,val_llm,llm_val,L3,114.883339324,60-120s,0.7,0.04122395937641462,True
AgiBot,12052552,Clear table in the restaurant,task_token_only,original,L3,22.650001181,0-30s,0.7,0.07705269878109296,True
AgiBot,12052552,Clear table in the restaurant,dual_llm,llm_dual,L3,22.650001181,0-30s,0.7,0.06728644048174222,True
AgiBot,12052552,Clear table in the restaurant,val_llm,llm_val,L3,22.650001181,0-30s,0.7,0.07687028249104817,True
AgiBot,12052607,Clear table in the restaurant,task_token_only,original,L3,140.333340652,120s+,0.4,0.0820857398211956,True
AgiBot,12052607,Clear table in the restaurant,dual_llm,llm_dual,L3,140.333340652,120s+,0.4,0.06394325072566669,False
AgiBot,12052607,Clear table in the restaurant,val_llm,llm_val,L3,140.333340652,120s+,0.4,0.056934911757707596,True
AgiBot,12052615,Clear table in the restaurant,task_token_only,original,L3,83.716671032,60-120s,0.4,0.07845041528344154,True
AgiBot,12052615,Clear table in the restaurant,dual_llm,llm_dual,L3,83.716671032,60-120s,0.4,0.05772645647327105,True
AgiBot,12052615,Clear table in the restaurant,val_llm,llm_val,L3,83.716671032,60-120s,0.7,0.05812138691544533,True
AgiBot,12052639,Clear table in the restaurant,task_token_only,original,L3,118.066672824,60-120s,0.4,0.09247370188434918,True
AgiBot,12052639,Clear table in the restaurant,dual_llm,llm_dual,L3,118.066672824,60-120s,0.4,0.0677915910879771,True
AgiBot,12052639,Clear table in the restaurant,val_llm,llm_val,L3,118.066672824,60-120s,0.7,0.06009807934363683,True
AgiBot,12052646,Clear table in the restaurant,task_token_only,original,L3,74.40000388,60-120s,0.7,0.0728560561935107,True
AgiBot,12052646,Clear table in the restaurant,dual_llm,llm_dual,L3,74.40000388,60-120s,0.9,0.05660803119341532,True
AgiBot,12052646,Clear table in the restaurant,val_llm,llm_val,L3,74.40000388,60-120s,0.9,0.05484595956901709,True
AgiBot,12052650,Clear table in the restaurant,task_token_only,original,L3,53.933336146,30-60s,0.4,0.06968762601415317,False
AgiBot,12052650,Clear table in the restaurant,dual_llm,llm_dual,L3,53.933336146,30-60s,0.9,0.060093349466721215,True
AgiBot,12052650,Clear table in the restaurant,val_llm,llm_val,L3,53.933336146,30-60s,0.8,0.05823457365234693,True
AgiBot,12052674,Clear table in the restaurant,task_token_only,original,L3,100.550005244,60-120s,0.4,0.07932625710964203,False
AgiBot,12052674,Clear table in the restaurant,dual_llm,llm_dual,L3,100.550005244,60-120s,0.7,0.07226407527923584,True
AgiBot,12052674,Clear table in the restaurant,val_llm,llm_val,L3,100.550005244,60-120s,0.7,0.07513693968454997,True
AgiBot,12052683,Clear table in the restaurant,task_token_only,original,L3,24.000001251,0-30s,0.4,0.07765188564856847,False
AgiBot,12052683,Clear table in the restaurant,dual_llm,llm_dual,L3,24.000001251,0-30s,0.4,0.04421179865797361,False
AgiBot,12052683,Clear table in the restaurant,val_llm,llm_val,L3,24.000001251,0-30s,0.7,0.09923424571752548,True
AgiBot,12052685,Clear table in the restaurant,task_token_only,original,L3,112.633339207,60-120s,0.8,0.0542835338662068,True
AgiBot,12052685,Clear table in the restaurant,dual_llm,llm_dual,L3,112.633339207,60-120s,0.7,0.04107193152109782,True
AgiBot,12052685,Clear table in the restaurant,val_llm,llm_val,L3,112.633339207,60-120s,0.7,0.038619917506972946,True
AgiBot,12052690,Clear table in the restaurant,task_token_only,original,L3,128.433340031,120s+,0.8,0.07790657381216685,True
AgiBot,12052690,Clear table in the restaurant,dual_llm,llm_dual,L3,128.433340031,120s+,0.9,0.05221976712346077,True
AgiBot,12052690,Clear table in the restaurant,val_llm,llm_val,L3,128.433340031,120s+,0.8,0.04044801617662112,True
AgiBot,12052691,Clear table in the restaurant,task_token_only,original,L3,67.333336845,60-120s,0.3,0.07707010954618454,False
AgiBot,12052691,Clear table in the restaurant,dual_llm,llm_dual,L3,67.333336845,60-120s,0.8,0.04696571206053098,True
AgiBot,12052691,Clear table in the restaurant,val_llm,llm_val,L3,67.333336845,60-120s,0.9,0.04864767814675967,True
AgiBot,12052706,Clear table in the restaurant,task_token_only,original,L3,44.100002299,30-60s,0.7,0.0961129479110241,True
AgiBot,12052706,Clear table in the restaurant,dual_llm,llm_dual,L3,44.100002299,30-60s,0.4,0.0831817053258419,False
AgiBot,12052706,Clear table in the restaurant,val_llm,llm_val,L3,44.100002299,30-60s,0.4,0.07591228807965915,False
AgiBot,12052724,Clear table in the restaurant,task_token_only,original,L3,59.200003087,30-60s,0.4,0.0678763488928477,False
AgiBot,12052724,Clear table in the restaurant,dual_llm,llm_dual,L3,59.200003087,30-60s,0.4,0.05532618549962839,False
AgiBot,12052724,Clear table in the restaurant,val_llm,llm_val,L3,59.200003087,30-60s,0.4,0.05926428735256195,False
AgiBot,12052745,Clear table in the restaurant,task_token_only,original,L3,77.066670686,60-120s,0.4,0.07551057140032451,False
AgiBot,12052745,Clear table in the restaurant,dual_llm,llm_dual,L3,77.066670686,60-120s,0.4,0.07000693306326866,False
AgiBot,12052745,Clear table in the restaurant,val_llm,llm_val,L3,77.066670686,60-120s,0.7,0.06486596539616585,True
AgiBot,12052747,Clear table in the restaurant,task_token_only,original,L3,56.366669606,30-60s,0.4,0.07793067023158073,False
AgiBot,12052747,Clear table in the restaurant,dual_llm,llm_dual,L3,56.366669606,30-60s,0.4,0.06385630741715431,False
AgiBot,12052747,Clear table in the restaurant,val_llm,llm_val,L3,56.366669606,30-60s,0.4,0.05476998475690683,False
AgiBot,12052777,Clear table in the restaurant,task_token_only,original,L3,89.583338005,60-120s,0.7,0.0680397159109513,True
AgiBot,12052777,Clear table in the restaurant,dual_llm,llm_dual,L3,89.583338005,60-120s,0.9,0.04900062084197998,True
AgiBot,12052777,Clear table in the restaurant,val_llm,llm_val,L3,89.583338005,60-120s,0.9,0.04897277678052584,True
AgiBot,12052779,Clear table in the restaurant,task_token_only,original,L3,48.183335846,30-60s,0.7,0.06748375296592712,True
AgiBot,12052779,Clear table in the restaurant,dual_llm,llm_dual,L3,48.183335846,30-60s,0.9,0.05954523260394732,True
AgiBot,12052779,Clear table in the restaurant,val_llm,llm_val,L3,48.183335846,30-60s,0.9,0.07111257563034694,True
AgiBot,12052781,Clear table in the restaurant,task_token_only,original,L3,108.050005635,60-120s,0.7,0.059215646237134933,True
AgiBot,12052781,Clear table in the restaurant,dual_llm,llm_dual,L3,108.050005635,60-120s,0.3,0.06172775228818258,False
AgiBot,12052781,Clear table in the restaurant,val_llm,llm_val,L3,108.050005635,60-120s,0.4,0.05151084065437317,False
AgiBot,12052785,Clear table in the restaurant,task_token_only,original,L3,46.166669074,30-60s,0.4,0.08398677160342534,False
AgiBot,12052785,Clear table in the restaurant,dual_llm,llm_dual,L3,46.166669074,30-60s,0.6,0.06336481496691704,True
AgiBot,12052785,Clear table in the restaurant,val_llm,llm_val,L3,46.166669074,30-60s,0.4,0.07364255314071973,False
AgiBot,12052786,Clear table in the restaurant,task_token_only,original,L3,22.150001154999998,0-30s,0.4,0.07886114468177159,True
AgiBot,12052786,Clear table in the restaurant,dual_llm,llm_dual,L3,22.150001154999998,0-30s,0.4,0.060211386531591415,False
AgiBot,12052786,Clear table in the restaurant,val_llm,llm_val,L3,22.150001154999998,0-30s,0.4,0.08286086842417717,False
